time,open,high,low,close,tick_volume,spread,real_volume,SMA_20,EMA_20,SMA_50,EMA_50,SMA_200,EMA_200,RSI,MACD,MACD_SIGNAL,MACD_HIST,ATR,trend,support,resistance,swing_high,swing_low,structure
2026-01-06 14:45:00,4462.08,4464.86,4459.62,4463.68,3862,4,0,,4463.68,,4463.68,,4463.68,,0.0,0.0,0.0,,0,,,False,False,NONE
2026-01-06 15:00:00,4463.68,4468.18,4459.64,4465.55,8042,4,0,,4464.661750000001,,4464.6337,,4464.619675,,0.04195512820570002,0.023308404558722233,0.018646723646977788,,1,,,False,False,NONE
2026-01-06 15:15:00,4465.61,4470.45,4457.57,4459.11,7969,4,0,,4462.6231806827645,,4462.7183362218375,,4462.764720627329,,-0.14624485377680685,-0.0461806357427241,-0.10006421803408275,,-1,,,False,False,NONE
2026-01-06 15:30:00,4459.11,4462.26,4455.77,4461.2,7528,4,0,,4462.212330423939,,4462.315679648141,,4462.367653307418,,-0.1527991509574349,-0.08229801894553941,-0.07050113201189549,,-1,,,False,False,NONE
2026-01-06 15:45:00,4461.23,4468.36,4454.2,4467.98,7908,4,0,,4463.607480612585,,4463.540947897012,,4463.512683713378,,0.11664795239448722,-0.023116090298458677,0.1397640426929459,,1,,,False,True,NONE
2026-01-06 16:00:00,4467.98,4472.59,4466.33,4471.74,7681,4,0,,4465.323070730966,,4465.0476746920995,,4464.918410957352,,0.43720941070841945,0.1016577140771588,0.33555169663126067,,1,,,False,False,NONE
2026-01-06 16:15:00,4471.74,4473.28,4464.49,4466.76,6813,4,0,,4465.59475848914,,4465.322604188468,,4465.189453066735,,0.40965542494541296,0.17960371806667097,0.230051706878742,,1,,,False,False,NONE
2026-01-06 16:30:00,4466.76,4483.12,4465.24,4479.54,11254,4,0,,4468.005263556202,,4467.358316763131,,4467.046679695397,,0.9924072702469857,0.3749356964297872,0.6174715738171985,,1,,,False,False,NONE
2026-01-06 16:45:00,4479.54,4489.74,4479.45,4487.57,9601,4,0,,4471.143542948685,,4469.979769496902,,4469.419322058722,,1.779249594709654,0.6993391737696112,1.0799104209400427,,1,,,False,False,NONE
2026-01-06 17:00:00,4487.53,4490.93,4479.13,4480.25,11164,4,0,,4472.514896474672,,4471.201288892926,,4470.5517743690025,,1.9344799684195095,0.9760824115959196,0.95839755682359,,1,,,True,False,NONE
2026-01-06 17:15:00,4480.25,4483.36,4473.87,4481.0,9455,4,0,,4473.725659867019,,4472.280675694986,,4471.5498136480155,,2.0594790857494445,1.2131234134413702,0.8463556723080743,,1,,,False,False,NONE
