time,open,high,low,close,tick_volume,spread,real_volume,SMA_20,EMA_20,SMA_50,EMA_50,SMA_200,EMA_200,RSI,MACD,MACD_SIGNAL,MACD_HIST,ATR,trend,support,resistance,swing_high,swing_low,structure
2026-01-29 03:10:00,5447.3,5482.11,5447.06,5480.0,2730,4,0,5502.397999999999,5486.7025376698875,5440.68,5445.163189912124,5320.571999999999,5336.642097823081,48.84332281808628,10.561722771009045,19.773393463715593,-9.211670692706548,27.161428571428456,1,5445.46,5598.03,False,False,NONE
2026-01-29 03:15:00,5480.1,5500.97,5480.09,5499.96,3350,4,0,5497.941000000001,5487.965153129899,5444.0364,5447.312084426873,5321.674150000001,5338.275553064756,49.155199442605785,10.555411651666873,17.929797101305848,-7.374385449638975,26.345714285714166,1,5445.46,5591.85,False,False,NONE
2026-01-29 03:20:00,5499.95,5513.6,5486.96,5505.69,4219,4,0,5496.647500000001,5489.6532337841945,5447.618200000001,5449.601414450884,5322.7954500000005,5339.949894550122,52.285651311439274,10.887271468118342,16.521291974668348,-5.634020506550005,26.601428571428446,1,5445.46,5543.52,False,False,NONE
2026-01-29 03:25:00,5505.62,5512.46,5501.56,5507.44,3378,4,0,5497.202499999999,5491.347211519033,5450.991800000001,5451.8695942778,5323.89095,5341.624907404515,55.46799391677031,11.162805267696058,15.44959463327389,-4.286789365577832,25.858571428571263,1,5445.46,5530.32,False,False,NONE
2026-01-29 03:30:00,5507.44,5523.08,5507.44,5520.96,3680,4,0,5498.884,5494.167477088649,5454.645399999999,5454.579021954857,5325.044599999999,5343.418287616931,59.46258050188761,12.329986389670012,14.825672984553114,-2.495686594883102,25.30285714285706,1,5445.46,5530.32,False,False,NONE
2026-01-29 03:35:00,5521.57,5525.26,5514.98,5524.58,4802,4,0,5499.461499999999,5497.063907842111,5458.0438,5457.324158350416,5326.2151,5345.229843902504,56.477993419484086,13.392706797032588,14.53907974704901,-1.1463729500164224,24.337142857142876,1,5445.46,5527.25,False,False,NONE
2026-01-29 03:40:00,5524.58,5551.81,5523.76,5539.99,4853,4,0,5502.197,5501.152107095243,5461.6562,5460.565956064017,5327.434400000001,5347.177283824989,54.657459386954166,15.301986810811286,14.691661159801466,0.6103256510098198,24.443571428571495,1,5445.46,5551.81,True,False,NONE
2026-01-29 03:45:00,5539.95,5547.47,5527.28,5537.4,4557,4,0,5503.875,5504.604287371886,5464.8776,5463.579055827867,5328.647899999999,5349.079260066869,54.63303207865725,16.41687016279502,15.036702960400179,1.3801672023948424,24.747857142857224,1,5445.46,5551.81,False,False,NONE
2026-01-29 03:50:00,5537.4,5549.7,5534.78,5540.18,4118,4,0,5506.1179999999995,5507.992450479325,5468.004,5466.583014424437,5329.8823999999995,5350.98992285062,57.98889574336825,17.3250338127782,15.494369130875784,1.8306646819024177,23.630714285714344,1,5445.46,5551.81,True,False,NONE
2026-01-29 03:55:00,5540.09,5547.97,5526.74,5545.75,3894,4,0,5509.219999999999,5511.588407576532,5471.1452,5469.687602095641,5331.1528,5352.937079045482,60.930663509548666,18.283452241537816,16.052185753008192,2.2312664885296236,23.750714285714366,1,5445.46,5551.81,False,False,NONE
2026-01-29 04:00:00,5545.73,5546.35,5504.22,5520.27,4296,4,0,5511.316,5512.415225902576,5474.1642,5471.671225543836,5332.290550000001,5354.609946877437,50.47386419149988,16.793398848210018,16.200428372048556,0.5929704761614616,25.288571428571554,1,5445.46,5551.81,False,True,NONE
2026-01-29 04:05:00,5520.27,5527.57,5508.0,5516.53,4034,4,0,5512.272,5512.80710914995,5476.9576,5473.430393170392,5333.3758,5356.228624887512,49.06976744186043,15.136252755452915,15.987593248729429,-0.8513404932765134,25.70642857142866,1,5445.46,5551.81,False,False,NONE
2026-01-29 04:10:00,5516.53,5536.44,5516.51,5521.47,3811,4,0,5512.2835,5513.632146373764,5479.635,5475.314299321419,5334.45625,5357.880428550609,66.57891437883933,14.059500087277229,15.60197461643899,-1.5424745291617619,22.922142857142912,1,5445.46,5551.81,False,False,NONE
2026-01-29 04:15:00,5521.64,5522.27,5511.18,5517.49,3471,4,0,5512.221,5513.999561004834,5482.143400000001,5476.968248368352,5335.5588,5359.475861485999,74.79754946834689,12.738175346257776,15.02921476240275,-2.291039416144974,21.185000000000077,1,5445.46,5551.81,False,False,NONE
2026-01-29 04:20:00,5517.49,5523.08,5510.11,5519.67,3548,4,0,5512.7495,5514.539602813897,5484.7972,5478.642826864406,5336.70665,5361.07706465177,67.82921348314581,11.73168815205645,14.36970944033349,-2.6380212882770415,19.607857142857288,1,5445.46,5551.81,False,False,NONE
