time,open,high,low,close,tick_volume,spread,real_volume,SMA_20,EMA_20,SMA_50,EMA_50,SMA_200,EMA_200,RSI,MACD,MACD_SIGNAL,MACD_HIST,ATR,trend,support,resistance
2026-01-05 21:45:00,4442.65,4444.14,4438.51,4439.75,3345,4,0,,4442.736536890539,,4442.871731970572,,4442.919795085832,49.06691800188524,-0.2544060821055609,-0.009728952283433692,-0.24467712982212725,7.737857142857008,-1,,
2026-01-05 22:00:00,4439.73,4445.41,4439.02,4443.86,6206,4,0,,4442.8705550747145,,4442.95371060083,,4442.983067374645,48.78695981804336,-0.1477223867259454,-0.03812697237636468,-0.10959541434958073,7.777857142856972,1,,
2026-01-05 22:15:00,4443.86,4446.97,4442.72,4445.53,6364,4,0,,4443.180349674023,,4443.158463396264,,4443.145170484699,53.62942672666804,0.038819226654595695,-0.022383214663323284,0.06120244131791898,7.1092857142855665,1,,
2026-01-05 22:30:00,4445.53,4445.57,4438.04,4438.05,5732,4,0,,4442.595158738118,,4442.768176913128,,4442.837406912558,46.20427881297472,-0.29040957926736155,-0.07697186936400553,-0.21343770990335603,6.925714285714158,-1,,
2026-01-05 22:45:00,4438.11,4445.91,4438.11,4444.8,5887,4,0,,4442.842005677016,,4442.9178429246995,,4442.950259686047,49.077249714192284,-0.10688825335910224,-0.08304263511786304,-0.023845618241239194,7.007142857142688,1,,
2026-01-05 23:00:00,4444.81,4448.15,4444.8,4446.96,2385,4,0,4443.1595,4443.295461887991,,4443.20567750356,,4443.170361076135,56.51868748903366,0.17664834976494603,-0.030498647205279027,0.20714699697022507,6.5521428571426314,1,4432.35,4454.42
2026-01-05 23:15:00,4446.96,4447.06,4443.31,4445.52,983,4,0,4443.3985,4443.536827698924,,4443.365367284958,,4443.293789651603,51.81918412348455,0.29832988284761086,0.03587928718925769,0.26245059565835316,6.3485714285711765,1,4432.35,4454.42
2026-01-05 23:30:00,4445.44,4448.35,4445.28,4445.96,790,4,0,4443.4394999999995,4443.796304074691,,4443.539220444726,,4443.428127797598,48.78906250000014,0.4184958762689348,0.11297144472525578,0.30552443154367903,6.114999999999782,1,4432.35,4454.42
2026-01-05 23:45:00,4445.96,4449.24,4445.32,4449.0,1080,4,0,4443.7985,4444.347000465483,,4443.895226413357,,4443.697958311046,57.904525728456306,0.7132603789641507,0.23374213590319937,0.47951824306095137,5.77428571428553,1,4432.35,4449.42
2026-01-06 01:00:00,4449.0,4460.12,4449.0,4451.55,2806,4,0,4444.253500000001,4445.101291209757,,4444.381630393571,,4444.064122292727,58.23251999179836,1.1090832857235,0.409641024884961,0.699442260838539,6.227857142856984,1,4434.84,4460.12
2026-01-06 01:15:00,4451.53,4453.49,4448.64,4448.94,3062,4,0,4444.404,4445.499501483556,,4444.664401958892,,4444.283453269103,50.38860103626909,1.2224389275206704,0.5728170670700407,0.6496218604506298,6.152857142856972,1,4434.84,4460.12
2026-01-06 01:30:00,4448.94,4450.3,4438.71,4442.96,4191,4,0,4444.5755,4445.23828475219,,4444.561030666421,,4444.225935538745,53.3363802559417,0.8764597625231545,0.6337297033073838,0.24273005921577073,5.939285714285559,-1,4434.84,4460.12
2026-01-06 01:45:00,4442.95,4444.07,4436.91,4440.52,2990,4,0,4444.4245,4444.756627110776,,4444.321086720944,,4444.070096497204,48.62921348314675,0.42369932192923443,0.5916218164083906,-0.1679224944791562,6.082857142857002,-1,4434.84,4460.12
2026-01-06 02:00:00,4440.52,4441.68,4436.62,4440.46,3320,4,0,4444.0875,4444.320995580596,,4444.096358098098,,4443.923009243456,47.47937671860691,0.06143967754815094,0.48537988685752714,-0.4239402093093762,6.109285714285631,-1,4434.84,4460.12
2026-01-06 02:15:00,4440.46,4442.56,4439.38,4440.82,2184,4,0,4444.061,4443.96820254689,,4443.909216117117,,4443.800359169422,51.30201995619342,-0.19597048646755866,0.34889861765781655,-0.5448691041253753,5.934285714285644,-1,4434.84,4460.12
2026-01-06 02:30:00,4440.83,4444.75,4430.43,4436.55,5059,4,0,4443.7125,4443.224787147218,,4443.496259024654,,4443.522012589737,41.13939393939416,-0.7047765651213922,0.13790238041174938,-0.8426789455331416,6.500714285714237,-1,4430.43,4460.12
2026-01-06 02:45:00,4436.55,4438.22,4434.61,4436.45,4729,4,0,4443.106,4442.549213926553,,4443.1074338900535,,4443.258020915598,38.55846774193513,-1.1013172657267205,-0.11018724488032883,-0.9911300208463917,6.454999999999992,-1,4430.43,4460.12
2026-01-06 03:00:00,4436.45,4442.33,4427.96,4441.88,9804,4,0,4443.198,4442.482778432406,,4443.040766320654,,4443.207951513616,55.089024714323685,-0.9987080126920773,-0.28803230181340894,-0.7106757108786683,6.943571428571431,-1,4427.96,4460.12
2026-01-06 03:15:00,4441.82,4444.29,4433.91,4435.03,7652,4,0,4442.8625,4441.745885828397,,4442.612136664654,,4442.918449733526,37.052743175191424,-1.414220781610311,-0.5134128496661718,-0.9008079319441391,7.123571428571462,-1,4427.96,4460.12
2026-01-06 03:30:00,4435.01,4443.31,4432.72,4439.26,7634,4,0,4442.692499999999,4441.5009848084455,,4442.435302045413,,4442.792153820637,40.32663316582942,-1.4077968481888092,-0.6923803966980657,-0.7154164514907435,7.640714285714369,-1,4427.96,4460.12
2026-01-06 03:45:00,4439.26,4452.35,4438.38,4450.67,8409,4,0,4443.2384999999995,4442.401333214428,,4442.863903450061,,4443.057588369172,55.17379947759654,-0.5325729091646281,-0.6604059288062853,0.12783301964165728,8.370714285714387,1,4427.96,4460.12
2026-01-06 04:00:00,4450.66,4460.44,4448.66,4459.51,9436,4,0,4444.021,4444.076360734276,,4443.719325972028,,4443.59907575213,61.64689702595836,0.822947878074956,-0.36363886101042264,1.1865867390853786,8.992857142857181,1,4427.96,4460.44
2026-01-06 04:15:00,4459.51,4460.82,4456.55,4460.32,5007,4,0,4444.760499999999,4445.6624672386215,,4444.562154459648,,4444.137047555709,60.117983553807306,1.9351799608484725,0.09624429585489051,1.838935664993582,9.017857142857142,1,4427.96,4460.82
2026-01-06 04:30:00,4460.29,4461.27,4448.76,4453.61,7567,4,0,4445.538500000001,4446.436639104501,,4445.016272901203,,4444.4352002974065,51.71381031613934,2.2743764155593453,0.5319612146593301,1.7424152009000151,9.11714285714288,1,4427.96,4461.27
2026-01-06 04:45:00,4453.61,4457.61,4451.8,4454.96,5116,4,0,4446.0465,4447.265102958522,,4445.50993831353,,4444.759479259602,55.115567641060856,2.6164801351560527,0.9489342802927155,1.667545854863337,9.185714285714312,1,4427.96,4461.27
2026-01-06 05:00:00,4454.96,4465.6,4454.2,4462.61,5376,4,0,4446.829,4448.753695379057,,4446.35012317282,,4445.298231815996,66.23698562221085,3.438603861018237,1.446934392006859,1.9916694690113779,9.172142857142912,1,4427.96,4465.6
2026-01-06 05:15:00,4462.61,4467.97,4462.07,4463.6,7051,4,0,4447.732999999999,4450.191373943546,,4447.189345762196,,4445.83965014176,69.53945140535,4.118581055472532,1.9813205503833755,2.1372605050891567,9.08214285714296,1,4427.96,4467.97
2026-01-06 05:30:00,4463.6,4467.54,4463.13,4466.24,3521,4,0,4448.747,4451.743000641722,,4448.107514701612,,4446.4315303352905,70.91174561972713,4.806619035735821,2.5464283215063457,2.2601907142294753,9.03571428571435,1,4427.96,4467.97
2026-01-06 05:45:00,4466.24,4468.1,4464.59,4467.65,3045,4,0,4449.6795,4453.278715757048,,4449.041004813121,,4447.03563087133,71.39894720051021,5.398903898336357,3.1169622654005154,2.2819416329358417,9.059285714285775,1,4427.96,4468.1
2026-01-06 06:00:00,4467.64,4468.47,4464.65,4465.67,2905,4,0,4450.385499999999,4454.473452489458,,4449.828590551239,,4447.556513874994,74.10596026490035,5.647803354410826,3.6231580431221557,2.02464531128867,8.309285714285839,1,4427.96,4468.47
2026-01-06 06:15:00,4465.67,4467.41,4463.25,4464.84,4430,4,0,4451.1805,4455.471791701478,,4450.53381872716,,4448.031092273693,73.22100441681684,5.713739291884849,4.041292505199103,1.6724467866857458,8.348571428571502,1,4427.96,4468.47
2026-01-06 06:30:00,4464.84,4466.38,4461.87,4462.7,3031,4,0,4452.1675000000005,4456.167155390802,,4451.100976276412,,4448.426947573111,67.99792531120302,5.533843266883196,4.339813059459074,1.194030207424122,7.64428571428581,1,4427.96,4468.47
2026-01-06 06:45:00,4462.7,4468.44,4462.6,4467.39,3414,4,0,4453.511,4457.245769623849,,4451.854751295755,,4448.930112902228,79.05890804597738,5.694465332239815,4.610751066664551,1.0837142655752645,7.320000000000034,1,4427.96,4468.47
2026-01-06 07:00:00,4467.39,4469.57,4467.05,4467.34,4685,4,0,4454.855,4458.215070103111,,4452.566308479146,,4449.410631753966,77.26213592233003,5.751223073537403,4.838850554827687,0.9123725187097165,6.743571428571419,1,4427.96,4469.57
2026-01-06 07:15:00,4467.34,4470.8,4466.84,4469.73,3354,4,0,4456.300499999999,4459.319923901948,,4453.349714983095,,4449.932560610063,72.43408662900151,5.916491664555906,5.0543826219939,0.8621090425620057,6.028571428571403,1,4427.96,4470.8
2026-01-06 07:30:00,4469.73,4474.25,4461.94,4463.05,7140,4,0,4457.6255,4459.677569003415,4449.1596,4453.789639786665,,4450.2642788236,54.389880952381034,5.455952181140674,5.134697680118069,0.32125450102260533,6.066428571428593,1,4427.96,4474.25
2026-01-06 07:45:00,4463.24,4464.8,4449.51,4452.47,7068,4,0,4458.4265,4458.986941161087,4449.394200000001,4453.730156816922,,4450.319215222355,42.164104611699365,4.204348623750775,4.948625744278682,-0.7442771205279071,6.85357142857148,-1,4427.96,4474.25
2026-01-06 08:00:00,4452.52,4458.43,4451.54,4456.92,7225,4,0,4459.1785,4458.789002408647,4449.6298,4453.873101914685,,4450.481193919157,53.46017144051899,3.524934448779277,4.663884884246094,-1.1389504354668167,6.452142857142917,1,4432.72,4474.25
2026-01-06 08:15:00,4456.92,4461.19,4455.43,4461.15,6476,4,0,4460.4845000000005,4459.014982343709,4450.0163999999995,4454.197383511609,,4450.739234478188,56.10333267600061,3.2846241153811206,4.388030714666496,-1.1034065992853757,6.4485714285714755,1,4432.72,4474.25
2026-01-06 08:30:00,4461.17,4465.79,4459.02,4463.61,6656,4,0,4461.702,4459.45457962163,4450.439600000001,4454.614608375933,,4451.046163123697,51.098418277680175,3.252253810603179,4.160874005894226,-0.9086201952910473,6.117857142857117,1,4438.38,4474.25
2026-01-06 08:45:00,4463.61,4467.01,4461.21,4465.86,6173,4,0,4462.4615,4460.067111471068,4450.8382,4455.110538645762,,4451.394586181302,52.415562206070334,3.3668230959601715,4.00206308117965,-0.6352399852194788,6.110714285714233,1,4448.66,4474.25
2026-01-06 09:00:00,4465.86,4470.41,4464.25,4468.45,4911,4,0,4462.9085,4460.868431161567,4451.4166000000005,4455.6959591535,,4451.790360767054,52.364647977744596,3.6221545008547764,3.9260810808322613,-0.30392657997748485,6.235714285714233,1,4448.76,4474.25
2026-01-06 09:15:00,4468.44,4469.75,4461.64,4464.59,3240,4,0,4463.122,4461.224050532137,4451.8376,4456.084471683335,,4452.083493710303,46.888979259862154,3.476449584168222,3.836154512335264,-0.35970492816704214,6.5642857142856235,1,4448.76,4474.25
2026-01-06 09:30:00,4464.59,4467.22,4463.5,4464.63,3458,4,0,4463.673000000001,4461.549406949667,4452.1862,4456.45610043231,,4452.367155668067,48.89923793395429,3.3257822246878277,3.734079810385424,-0.40829758569759633,6.557142857142741,1,4449.51,4474.25
2026-01-06 09:45:00,4464.63,4466.42,4457.19,4459.57,5174,4,0,4463.903499999999,4461.3603767077575,4452.5506,4456.590941895285,,4452.527967968462,44.88051292014717,2.770147329453721,3.5412929448928194,-0.7711456154390985,6.919285714285642,1,4449.51,4474.25
2026-01-06 10:00:00,4459.57,4463.46,4457.49,4461.98,5640,4,0,4463.871999999999,4461.41953435457,4452.9198,4456.82335478113,,4452.7364163804505,49.30421337456487,2.4937496774409738,3.331783970330881,-0.8380342928899074,7.023571428571358,1,4449.51,4474.25
2026-01-06 10:15:00,4461.98,4475.71,4461.74,4471.02,4318,4,0,4464.243,4462.3359092868695,4453.368600000001,4457.433225524416,,4453.134807820322,53.235870921733074,2.963779437750418,3.258182973580229,-0.29440353582981116,7.604285714285717,1,4449.51,4475.71
2026-01-06 10:30:00,4471.02,4472.63,4464.45,4465.82,4564,4,0,4464.222,4462.668398731787,4453.8841999999995,4457.792167674294,,4453.407978557184,48.758981058131575,2.886626478384642,3.1838716016567297,-0.29724512327208785,8.008571428571486,1,4449.51,4475.71
2026-01-06 10:45:00,4465.84,4469.46,4465.06,4468.36,3734,4,0,4464.257500000001,4463.211447969909,4454.4166000000005,4458.242841310327,,4453.726277301357,48.88418309170884,2.9943955436365286,3.1459763603186537,-0.15158081668212509,8.04000000000003,1,4449.51,4475.71
2026-01-06 11:00:00,4468.36,4468.47,4453.83,4457.97,5377,4,0,4463.8725,4462.71143607632,4454.7228000000005,4458.231245549839,,4453.8156049268055,46.09831029185875,2.221420292048606,2.9610650305939212,-0.7396447385453153,8.206428571428594,-1,4449.51,4475.71
2026-01-06 11:15:00,4457.96,4458.26,4452.11,4456.78,5296,4,0,4463.4695,4462.145691441372,4455.0634,4458.16976949617,,4453.87731856473,53.86824627535399,1.496188666578746,2.668089610667965,-1.1719009440892187,7.553571428571494,-1,4449.51,4475.71
2026-01-06 11:30:00,4456.77,4457.05,4453.95,4455.99,3809,4,0,4463.134,4461.558640895657,4455.306,4458.07772202754,,4453.920828117045,49.10662824207467,0.8483105547293235,2.304133653266568,-1.4558230985372447,7.28285714285721,-1,4449.51,4475.71
2026-01-06 11:45:00,4455.99,4456.28,4444.82,4446.39,7321,4,0,4462.084,4460.1122379625085,4455.3232,4457.585654330207,,4453.767368172328,37.147335423198314,-0.43063555920707586,1.7571796349875957,-2.1878151941946715,7.690000000000119,-1,4444.82,4475.71
2026-01-06 12:00:00,4446.39,4452.31,4442.6,4450.25,5068,4,0,4461.2294999999995,4459.171935845745,4455.5672,4457.277702733115,,4453.696432440669,38.64331859911635,-1.1212863990022015,1.1814862801730677,-2.302772679175269,7.900000000000156,-1,4442.6,4475.71
2026-01-06 12:15:00,4450.25,4452.63,4448.71,4450.15,3318,4,0,4460.2505,4458.311842047626,4455.6741999999995,4456.979305863804,,4453.625633912344,36.13905064407997,-1.657513872839445,0.6136861327808489,-2.271200005620294,7.7657142857144335,-1,4442.6,4475.71
2026-01-06 12:30:00,4450.15,4455.98,4448.47,4451.11,4394,4,0,4459.6535,4457.625329957407,4455.7572,4456.734240106218,,4453.57591140849,34.24781976744198,-1.982453375343539,0.09445814571676948,-2.0769115210603086,7.862142857142966,-1,4442.6,4475.71
2026-01-06 12:45:00,4451.11,4453.2,4449.36,4451.75,3514,4,0,4459.6175,4457.065315382517,4455.8818,4456.526656066949,,4453.540172328366,37.61096101891184,-2.1635625600119965,-0.3571460548783253,-1.8064165051336714,7.557142857143,-1,4442.6,4475.71
2026-01-06 13:00:00,4451.75,4453.09,4449.9,4450.72,3111,4,0,4459.307500000001,4456.460550828155,4455.977,4456.285406794171,,4453.485498427018,36.830145805719084,-2.36264560545078,-0.7582460072335713,-1.6043995982172086,7.519285714285876,-1,4442.6,4475.71
2026-01-06 13:15:00,4450.72,4455.85,4448.71,4455.57,3205,4,0,4459.028499999999,4456.375679477924,4456.1084,4456.255752904885,,4453.525532304121,46.19771863117874,-2.106086907431745,-1.027814209984282,-1.0782726974474632,7.370000000000151,-1,4442.6,4475.71
2026-01-06 13:30:00,4455.57,4462.44,4454.86,4462.17,4928,4,0,4458.956499999999,4456.927854968369,4456.3208,4456.500354131624,,4453.690031078324,50.16728297235474,-1.3562239575858257,-1.0934961639315455,-0.26272779365428023,7.485000000000127,1,4442.6,4475.71
2026-01-06 13:45:00,4462.17,4464.52,4459.78,4463.32,4183,4,0,4458.8295,4457.536965473029,4456.6084,4456.781797878438,,4453.871634520317,42.12678936605237,-0.6618118562146265,-1.0071592977328871,0.3453474415182607,6.825714285714445,1,4442.6,4475.71
2026-01-06 14:00:00,4463.32,4464.7,4461.73,4462.12,4189,4,0,4458.513,4457.973662115435,4456.9916,4457.001651551336,,4454.025810089664,45.87973273942102,-0.2057009505579117,-0.8468676213835641,0.6411666708256524,6.453571428571585,1,4442.6,4475.71
2026-01-06 14:15:00,4462.12,4465.65,4461.64,4464.49,4342,4,0,4458.508,4458.59454507519,4457.471,4457.309452780898,,4454.219708135255,45.67404426559356,0.34257519863513153,-0.6089790491705921,0.9515542478057236,6.4257142857144185,1,4442.6,4475.71
2026-01-06 14:30:00,4464.49,4466.36,4458.76,4462.08,5169,4,0,4458.380499999999,4458.926628346518,4457.903399999999,4457.5051718694,,4454.364117841953,55.59183673469357,0.5764085540449742,-0.37190152198248305,0.9483100760274572,5.922857142857213,1,4442.6,4475.71
2026-01-06 14:45:00,4462.08,4464.86,4459.62,4463.68,3862,4,0,4458.586,4459.3794972036085,4458.360599999999,4457.758045837308,,4454.533840362127,59.28417653390842,0.880399112204941,-0.12144138961343891,1.00184050181838,5.857857142857158,1,4442.6,4475.71
2026-01-06 15:00:00,4463.68,4468.18,4459.64,4465.55,8042,4,0,4458.7645,4459.967360030311,4458.9406,4458.076591760872,,4454.7328937448465,62.50000000000089,1.257406051659018,0.1543281035134776,1.1030779481455404,6.246428571428559,1,4442.6,4475.71
2026-01-06 15:15:00,4465.61,4470.45,4457.57,4459.11,7969,4,0,4458.169,4459.885682068669,4459.3938,4458.118768672723,,4454.811347664173,68.12998859749055,1.0256453501779106,0.3285915553095391,0.6970537948683715,6.347857142857135,1,4442.6,4472.63
2026-01-06 15:30:00,4459.11,4462.26,4455.77,4461.2,7528,4,0,4457.938,4460.010889359077,4459.7802,4458.244323621459,,4454.924950119649,66.43650555388726,0.998821291475906,0.46263750405858,0.5361837874173261,6.117857142857117,1,4442.6,4470.45
2026-01-06 15:45:00,4461.23,4468.36,4454.2,4467.98,7908,4,0,4457.919,4460.7700396365235,4460.439200000001,4458.640428837992,,4455.155289927666,72.29307326831712,1.5064297909812012,0.6713959633315869,0.8350338276496143,6.8492857142856725,1,4442.6,4470.45
2026-01-06 16:00:00,4467.98,4472.59,4466.33,4471.74,7681,4,0,4458.6075,4461.815031109212,4461.0888,4459.172614848193,,4455.445672065705,74.10609955597117,2.186458923128157,0.9744085574838046,1.2120503656443524,6.760000000000024,1,4442.6,4472.59
2026-01-06 16:15:00,4471.74,4473.28,4464.49,4466.76,6813,4,0,4459.1065,4462.286075692556,4461.4106,4459.4804274189455,,4455.6422887580875,65.92403988966737,2.2975808364753902,1.2390430148142506,1.0585378216611396,7.113571428571439,1,4442.6,4473.28
2026-01-06 16:30:00,4466.76,4483.12,4465.24,4479.54,11254,4,0,4460.284000000001,4463.929606998616,4461.8112,4460.293124239439,,4456.054513603438,74.4735054347827,3.376674827408351,1.6665693793132375,1.7101054480951137,8.162857142857124,1,4442.6,4483.12
2026-01-06 16:45:00,4479.54,4489.74,4479.45,4487.57,9601,4,0,4462.343,4466.181445409202,4462.3562,4461.396790980092,,4456.594202315532,75.78150177247846,4.823452424508105,2.29794599069168,2.5255064338164246,8.387857142857099,1,4442.6,4489.74
2026-01-06 17:00:00,4487.53,4490.93,4479.13,4480.25,11164,4,0,4463.843,4467.521508264913,4462.888999999999,4462.158673209824,,4456.996411773791,64.39949028352999,5.3186635733518415,2.9020895090145618,2.4165740643372797,8.689285714285688,1,4448.47,4490.93
2026-01-06 17:15:00,4480.25,4483.36,4473.87,4481.0,9455,4,0,4465.385499999999,4468.805347950159,4463.409799999999,4462.919166026234,,4457.4016765077395,64.17120872074425,5.705793430773156,3.462830294696034,2.2429631360771216,9.028571428571338,1,4448.47,4490.93
2026-01-06 17:30:00,4481.0,4481.91,4463.08,4475.46,11066,4,0,4466.603,4469.439201974299,4463.6668,4463.4247718386405,,4457.704465016151,59.99700239808174,5.502529345493713,3.8707701056294876,1.631759239864225,10.161428571428457,1,4448.71,4490.93
2026-01-06 17:45:00,4475.46,4479.85,4471.63,4478.37,9763,4,0,4467.933999999999,4470.2898484366715,4463.9622,4464.026652322381,,4458.048623175351,60.3181683021114,5.512503937161455,4.199116872434216,1.3133870647272392,10.46214285714281,1,4448.71,4490.93
2026-01-06 18:00:00,4478.37,4483.17,4471.63,4478.8,8979,4,0,4469.338,4471.100420335017,4464.213400000001,4464.620982715237,,4458.391909707567,62.806372549019855,5.491765361814942,4.45764657062426,1.0341187911906813,10.743571428571418,1,4448.71,4490.93
2026-01-06 18:15:00,4478.8,4485.34,4477.67,4483.46,7750,4,0,4470.7325,4472.277629953621,4464.5296,4465.378106725113,,4458.8038908837,64.47175885279484,5.784394644562781,4.722996185669707,1.0613984588930734,10.917142857142867,1,4454.2,4490.93
2026-01-06 18:30:00,4483.43,4488.88,4482.46,4488.12,8361,4,0,4472.030000000001,4473.786550949548,4464.9785999999995,4466.291195132189,,4459.2825821177685,65.86531702516515,6.319223198863256,5.042241588556492,1.2769816103067635,10.765714285714305,1,4454.2,4490.93
2026-01-06 18:45:00,4488.12,4488.8,4484.36,4488.28,7836,4,0,4473.278,4475.166981942327,4465.4474,4467.17322284903,,4459.753068636103,72.49036237471142,6.6789794366122806,5.369589158371147,1.3093902782411337,10.16285714285719,1,4454.2,4490.93
2026-01-06 19:00:00,4488.28,4490.21,4484.42,4488.42,7230,4,0,4474.593,4476.429258948492,4465.9618,4468.02472221365,,4460.215292577121,71.63751987281464,6.895878464782072,5.674847019805144,1.2210314449769282,10.112857142857203,1,4454.2,4490.93
2026-01-06 19:15:00,4488.42,4490.18,4485.97,4487.1,6046,4,0,4475.7235,4477.44558178265,4466.356000000001,4468.788537580571,,4460.646120244637,66.6434540389983,6.881976976754231,5.916273011291015,0.9657039654632165,9.40214285714293,1,4454.2,4490.93
2026-01-06 19:30:00,4487.1,4489.85,4481.67,4483.95,5740,4,0,4476.817000000001,4478.065084256885,4466.6882,4469.395133980476,,4461.017310228002,60.74256554636657,6.541493898332192,6.04131718873905,0.5001767095931413,9.539285714285793,1,4454.2,4490.93
2026-01-06 19:45:00,4483.96,4491.51,4483.43,4489.47,6062,4,0,4478.1065,4479.151320761723,4467.083,4470.197674471773,,4461.467818596992,69.79257451629779,6.640323860930039,6.161118523207754,0.47920533772228513,9.488571428571504,1,4454.2,4491.51
2026-01-06 20:00:00,4489.47,4491.63,4486.17,4491.11,6410,4,0,4479.3845,4480.290293873477,4467.6442,4471.033058093615,,4461.934415742225,62.51351935972293,6.7728468879931825,6.283464196189762,0.48938269180342076,8.601428571428642,1,4454.2,4491.63
2026-01-06 20:15:00,4491.11,4494.11,4484.4,4486.0,6053,4,0,4480.729,4480.834097561037,4468.3148,4471.630504882151,,4462.311050758911,48.18748556915293,6.392010620423207,6.305173481039989,0.08683713938321791,8.560000000000075,1,4454.2,4494.11
2026-01-06 20:30:00,4486.0,4487.9,4482.23,4486.25,5487,4,0,4481.9815,4481.349916803961,4468.9014,4472.213672946594,,4462.683580432259,58.27814569536428,6.040724122077336,6.252283609240563,-0.21155948716322737,8.122142857142924,1,4454.2,4494.11
2026-01-06 20:45:00,4486.25,4490.39,4486.22,4488.45,4299,4,0,4483.005,4482.0261377523175,4469.4474,4472.860899764534,,4463.0823111286845,59.883258158662635,5.87209670275297,6.176246227935114,-0.30414952518214466,7.742142857142945,1,4463.08,4494.11
2026-01-06 21:00:00,4488.45,4489.45,4482.01,4482.09,5564,4,0,4483.5225,4482.032220054645,4469.816999999999,4473.22856036537,,4463.374835614101,58.608153726305154,5.165866892330996,5.97417036079743,-0.8083034684664341,6.928571428571494,1,4463.08,4494.11
2026-01-06 21:15:00,4482.09,4484.73,4477.44,4480.97,5957,4,0,4484.233,4481.9310534784545,4470.1192,4473.536765356967,,4463.6441566485855,53.540305010893796,4.464362923774388,5.672208873372666,-1.207845949598278,6.862142857142901,1,4463.08,4494.11
2026-01-06 21:30:00,4480.97,4483.67,4477.84,4481.54,4835,4,0,4484.333,4481.893809370229,4470.380999999999,4473.8552030222245,,4463.9166206411,53.71676614215935,3.9093333143609925,5.319633761551504,-1.4103004471905116,6.4542857142857555,1,4463.08,4494.11
2026-01-06 21:45:00,4481.54,4483.72,4479.21,4481.32,5349,4,0,4484.0205000000005,4481.839159637657,4470.7155999999995,4474.152046923602,,4464.180196581211,46.69956816779706,3.412384325736639,4.938183874372236,-1.5257995486355975,6.22857142857148,1,4463.08,4494.11
2026-01-06 22:00:00,4481.32,4486.79,4480.37,4485.34,4414,4,0,4484.275,4482.172579746072,4471.1298,4474.596700617638,,4464.499007766498,45.626179987413835,3.3047595877251297,4.61149901703165,-1.3067394293065204,6.22857142857148,1,4463.08,4494.11
